order_id,product_id,quantity,order_date,region,warehouse_id
171345,1457,4,8/12/2024,West,1
171346,1262,1,8/12/2024,Central,1
171347,3624,4,8/12/2024,Central,1
171348,2288,2,8/12/2024,Central,4
171349,4508,1,8/12/2024,Central,3
171350,4856,3,8/12/2024,East,3
171351,2488,2,8/12/2024,Central,3
171352,705,5,8/12/2024,Central,1
171353,3084,2,8/12/2024,West,5
171354,929,1,8/12/2024,South,2
171355,3699,5,8/12/2024,North,1
171356,3956,1,8/12/2024,Central,2
171357,3858,3,8/12/2024,Central,4
171358,2688,2,8/12/2024,Central,2
171359,1404,2,8/12/2024,West,2
171360,2080,3,8/12/2024,North,4
171361,1274,2,8/12/2024,West,4
171362,792,3,8/12/2024,South,2
171363,4244,5,8/12/2024,East,3
171364,515,4,8/12/2024,West,5
171365,3800,5,8/12/2024,North,4
171366,2554,2,8/12/2024,North,2
171367,3710,3,8/12/2024,East,4
171368,150,4,8/12/2024,North,1
171369,1260,5,8/12/2024,North,1
171370,2981,1,8/12/2024,North,2
171371,418,1,8/12/2024,West,5
171372,2804,5,8/12/2024,East,5
171373,2391,1,8/12/2024,West,1
171374,4259,2,8/12/2024,West,2
171375,4528,4,8/12/2024,East,5
171376,3929,5,8/12/2024,Central,3
171377,4216,1,8/12/2024,South,3
171378,1284,4,8/12/2024,West,5
171379,4843,5,8/12/2024,Central,2
171380,2866,3,8/12/2024,South,4
171381,4973,5,8/12/2024,East,3
171382,4416,5,8/12/2024,West,5
171383,2082,1,8/12/2024,South,1
171384,4287,5,8/12/2024,West,1
171385,551,2,8/12/2024,West,1
171386,1592,2,8/12/2024,East,3
171387,1967,3,8/12/2024,Central,1
171388,3846,4,8/12/2024,South,1
171389,4153,4,8/12/2024,Central,4
171390,3091,5,8/12/2024,Central,2
171391,3211,2,8/12/2024,North,4
171392,1168,4,8/12/2024,East,2
171393,2763,2,8/12/2024,Central,2
171394,3203,3,8/12/2024,East,3
171395,4645,4,8/13/2024,East,5
171396,1052,3,8/13/2024,South,3
171397,2984,2,8/13/2024,North,3
171398,288,3,8/13/2024,South,5
171399,4218,1,8/13/2024,East,3
171400,2594,5,8/13/2024,West,4
171401,4495,2,8/13/2024,Central,5
171402,679,2,8/13/2024,South,1
171403,1570,2,8/13/2024,North,4
171404,4594,2,8/13/2024,Central,5
171405,875,4,8/13/2024,West,2
171406,2877,5,8/13/2024,West,4
171407,4068,1,8/13/2024,West,1
171408,4602,4,8/13/2024,East,2
171409,228,1,8/13/2024,South,1
171410,2910,1,8/13/2024,West,1
171411,2811,5,8/13/2024,East,5
171412,4464,4,8/13/2024,West,2
171413,3123,4,8/13/2024,East,2
171414,779,1,8/13/2024,East,4
171415,2580,2,8/13/2024,Central,4
171416,1687,2,8/13/2024,West,4
171417,2432,1,8/13/2024,Central,4
171418,2422,5,8/13/2024,Central,1
171419,3734,5,8/13/2024,South,3
171420,201,3,8/13/2024,West,5
171421,3533,3,8/13/2024,South,3
171422,2682,5,8/13/2024,North,5
171423,2817,3,8/13/2024,West,1
171424,339,5,8/13/2024,South,1
171425,646,2,8/13/2024,North,1
171426,178,5,8/13/2024,South,5
171427,2719,5,8/13/2024,Central,2
171428,723,5,8/13/2024,West,2
171429,3313,3,8/13/2024,Central,4
171430,3475,4,8/13/2024,East,5
171431,3117,2,8/13/2024,East,3
171432,4962,2,8/13/2024,South,5
171433,702,1,8/13/2024,West,4
171434,517,3,8/13/2024,Central,5
171435,2279,3,8/13/2024,Central,1
171436,2891,5,8/13/2024,East,3
171437,1691,3,8/13/2024,South,3
171438,382,4,8/13/2024,South,4
171439,2617,4,8/13/2024,Central,2
171440,1455,1,8/13/2024,West,5
171441,712,5,8/13/2024,South,4
171442,425,5,8/13/2024,North,5
171443,116,1,8/13/2024,East,5
171444,4870,2,8/13/2024,East,4
171445,4105,2,8/13/2024,West,3
171446,201,2,8/13/2024,North,4
171447,646,3,8/13/2024,North,5
171448,4559,4,8/13/2024,North,1
171449,3679,4,8/13/2024,North,4
171450,2568,5,8/13/2024,North,1
171451,2327,5,8/13/2024,Central,2
171452,2055,3,8/13/2024,Central,5
171453,803,2,8/13/2024,Central,2
171454,675,3,8/13/2024,South,1
171455,1162,2,8/13/2024,North,1
171456,4248,1,8/13/2024,East,4
171457,2981,1,8/13/2024,South,5
171458,1657,4,8/13/2024,Central,2
171459,2054,1,8/13/2024,West,3
171460,1786,4,8/13/2024,North,3
171461,812,1,8/13/2024,West,3
171462,4527,2,8/13/2024,North,1
171463,1987,1,8/13/2024,South,2
171464,2041,2,8/13/2024,North,2
171465,491,4,8/13/2024,South,3
171466,3856,5,8/13/2024,West,5
171467,2292,4,8/13/2024,North,3
171468,4069,3,8/13/2024,North,2
171469,1853,3,8/13/2024,West,5
171470,286,1,8/13/2024,North,4
171471,3687,1,8/13/2024,Central,4
171472,4273,2,8/13/2024,South,2
171473,2406,5,8/13/2024,West,3
171474,2878,1,8/13/2024,North,5
171475,3938,3,8/13/2024,Central,1
171476,2776,2,8/13/2024,West,5
171477,4986,3,8/13/2024,North,1
171478,487,5,8/13/2024,East,1
171479,2406,3,8/13/2024,South,2
171480,1375,5,8/13/2024,North,5
171481,2855,2,8/13/2024,Central,3
171482,3662,5,8/13/2024,South,5
171483,3798,2,8/13/2024,South,2
171484,4792,5,8/13/2024,West,5
171485,3275,2,8/13/2024,South,2
171486,2009,2,8/13/2024,West,5
171487,1399,3,8/13/2024,East,1
171488,2326,4,8/13/2024,Central,1
171489,3207,4,8/13/2024,East,2
171490,1798,5,8/13/2024,South,2
171491,1985,2,8/13/2024,North,3
171492,4145,4,8/13/2024,South,1
171493,4753,2,8/13/2024,East,4
171494,2219,2,8/13/2024,West,2
171495,528,1,8/13/2024,Central,5
171496,1554,3,8/13/2024,West,5
171497,2685,2,8/13/2024,North,3
171498,2596,1,8/13/2024,Central,3
171499,351,4,8/13/2024,East,1
171500,2346,1,8/13/2024,South,3
171501,4372,5,8/13/2024,East,2
171502,2571,2,8/13/2024,West,2
171503,604,3,8/13/2024,North,5
171504,3266,2,8/13/2024,East,4
171505,3712,4,8/13/2024,East,2
171506,2028,5,8/13/2024,Central,1
171507,2372,3,8/13/2024,West,1
171508,3733,5,8/13/2024,South,2
171509,467,5,8/13/2024,North,2
171510,1373,2,8/13/2024,South,1
171511,4414,1,8/13/2024,Central,5
171512,4574,4,8/13/2024,East,1
171513,511,3,8/13/2024,South,3
171514,1109,4,8/13/2024,South,5
171515,4467,4,8/13/2024,East,5
171516,1066,1,8/13/2024,South,3
171517,4323,5,8/13/2024,Central,2
171518,4224,4,8/13/2024,East,1
171519,1377,5,8/13/2024,South,2
171520,648,2,8/13/2024,South,3
171521,3525,4,8/13/2024,West,4
171522,1783,1,8/13/2024,North,4
171523,1665,4,8/13/2024,East,4
171524,620,3,8/13/2024,East,3
171525,688,1,8/13/2024,West,5
171526,2498,4,8/13/2024,Central,2
171527,2740,4,8/13/2024,South,5
171528,1165,3,8/13/2024,South,4
171529,1080,4,8/13/2024,Central,2
171530,4787,2,8/13/2024,South,4
171531,2238,5,8/13/2024,North,2
171532,174,3,8/13/2024,South,2
171533,3752,1,8/13/2024,North,5
171534,773,1,8/13/2024,Central,2
171535,665,4,8/13/2024,Central,4
171536,1379,3,8/13/2024,Central,1
171537,342,1,8/13/2024,South,1
171538,1874,5,8/13/2024,South,3
171539,4395,5,8/13/2024,East,3
171540,2731,4,8/13/2024,Central,3
171541,648,3,8/13/2024,South,5
171542,2394,2,8/13/2024,Central,5
171543,99,4,8/13/2024,South,1
171544,2809,3,8/13/2024,North,1
171545,734,4,8/13/2024,Central,3
171546,4409,4,8/13/2024,Central,1
171547,935,5,8/13/2024,West,4
171548,4021,1,8/13/2024,West,5
171549,1423,2,8/13/2024,East,1
171550,3462,2,8/13/2024,South,3
171551,1487,5,8/13/2024,East,1
171552,1849,3,8/13/2024,North,5
171553,3944,2,8/13/2024,East,3
171554,2940,3,8/13/2024,Central,1
171555,3716,1,8/13/2024,West,2
171556,993,1,8/13/2024,West,2
171557,78,4,8/13/2024,Central,4
171558,965,1,8/13/2024,North,3
171559,4915,2,8/13/2024,West,4
171560,793,1,8/13/2024,East,4
171561,3127,5,8/13/2024,Central,3
171562,4754,1,8/13/2024,North,3
171563,4186,3,8/13/2024,West,4
171564,821,5,8/13/2024,South,4
171565,2723,4,8/13/2024,Central,3
171566,4057,2,8/13/2024,West,5
171567,1112,2,8/13/2024,Central,3
171568,2148,2,8/13/2024,South,2
171569,2643,3,8/13/2024,Central,1
171570,1117,4,8/13/2024,North,2
171571,817,1,8/13/2024,East,5
171572,2633,5,8/13/2024,North,1
171573,3661,1,8/13/2024,West,3
171574,2413,5,8/13/2024,North,5
171575,2244,2,8/13/2024,South,3
171576,4200,3,8/13/2024,East,2
171577,83,2,8/13/2024,Central,3
171578,1176,1,8/13/2024,Central,2
171579,4666,1,8/13/2024,East,2
171580,3295,5,8/13/2024,West,5
171581,3560,1,8/13/2024,East,1
171582,4536,5,8/13/2024,East,1
171583,3015,1,8/13/2024,North,5
171584,3596,2,8/13/2024,East,5
171585,20,5,8/13/2024,Central,5
171586,3997,2,8/13/2024,South,2
171587,1732,5,8/13/2024,Central,4
171588,842,1,8/13/2024,West,1
171589,1172,1,8/13/2024,East,3
171590,1560,2,8/13/2024,Central,2
171591,64,5,8/13/2024,East,3
171592,717,1,8/13/2024,Central,3
171593,1051,2,8/13/2024,West,3
171594,1954,5,8/13/2024,East,5
171595,4348,3,8/13/2024,South,5
171596,4797,4,8/13/2024,South,2
171597,179,4,8/13/2024,South,5
171598,4526,4,8/13/2024,South,1
171599,4381,2,8/13/2024,North,3
171600,250,2,8/13/2024,South,3
171601,270,2,8/13/2024,West,1
171602,4313,2,8/13/2024,East,5
171603,2917,1,8/13/2024,South,2
171604,2545,3,8/13/2024,Central,2
171605,3342,2,8/13/2024,East,4
171606,4967,5,8/13/2024,West,2
171607,855,3,8/13/2024,South,2
171608,1997,1,8/13/2024,South,4
171609,3068,4,8/13/2024,West,2
171610,2017,1,8/13/2024,Central,3
171611,282,1,8/13/2024,South,5
171612,2933,3,8/13/2024,South,5
171613,3776,2,8/13/2024,East,5
171614,793,5,8/13/2024,North,2
171615,485,2,8/13/2024,East,4
171616,1433,2,8/13/2024,North,2
171617,4904,4,8/13/2024,South,2
171618,1619,1,8/13/2024,West,3
171619,1790,5,8/13/2024,South,1
171620,4149,5,8/13/2024,Central,5
171621,4925,1,8/13/2024,East,4
171622,2830,5,8/13/2024,Central,1
171623,3181,5,8/13/2024,South,4
171624,4061,3,8/13/2024,North,5
171625,1527,1,8/13/2024,South,3
171626,534,5,8/13/2024,North,1
171627,4026,1,8/13/2024,East,2
171628,1805,1,8/13/2024,West,4
171629,3082,2,8/13/2024,North,3
171630,4274,4,8/13/2024,North,4
171631,751,5,8/13/2024,West,5
171632,1142,4,8/13/2024,North,4
171633,1674,5,8/13/2024,West,2
171634,343,4,8/13/2024,Central,2
171635,2076,2,8/13/2024,North,2
171636,4084,3,8/13/2024,North,5
171637,4953,1,8/13/2024,South,4
171638,2117,5,8/13/2024,West,5
171639,2986,3,8/13/2024,South,3
171640,108,5,8/13/2024,West,5
171641,4381,2,8/13/2024,West,5
171642,4279,1,8/13/2024,West,3
171643,4060,3,8/13/2024,West,1
171644,3575,1,8/13/2024,North,4
171645,441,2,8/13/2024,South,1
171646,59,5,8/13/2024,South,1
171647,3626,5,8/13/2024,North,1
171648,4675,2,8/13/2024,East,3
171649,2759,1,8/13/2024,South,2
171650,3634,5,8/13/2024,West,4
171651,4828,2,8/13/2024,East,3
171652,3271,2,8/13/2024,Central,5
171653,4947,3,8/13/2024,North,2
171654,4491,2,8/13/2024,West,4
171655,4537,2,8/13/2024,South,3
171656,14,5,8/13/2024,West,3
171657,1176,4,8/13/2024,North,3
171658,3445,1,8/13/2024,West,5
171659,3780,1,8/13/2024,Central,3
171660,1457,3,8/13/2024,East,4
171661,4635,3,8/13/2024,East,2
171662,110,5,8/13/2024,East,1
171663,3505,4,8/13/2024,North,3
171664,3631,1,8/13/2024,North,4
171665,2692,3,8/13/2024,South,5
171666,4735,3,8/13/2024,North,1
171667,1966,1,8/13/2024,Central,5
171668,2790,3,8/14/2024,North,3
171669,2794,5,8/14/2024,East,4
171670,1534,1,8/14/2024,North,1
171671,336,1,8/14/2024,South,5
171672,1263,5,8/14/2024,East,3
171673,3169,5,8/14/2024,South,1
171674,1794,3,8/14/2024,East,5
171675,838,5,8/14/2024,Central,5
171676,2885,1,8/14/2024,East,1
171677,1369,4,8/14/2024,South,3
171678,1737,2,8/14/2024,Central,5
171679,4680,1,8/14/2024,East,4
171680,2287,4,8/14/2024,North,5
171681,2859,4,8/14/2024,Central,5
171682,1911,1,8/14/2024,East,5
171683,2415,4,8/14/2024,Central,5
171684,4829,4,8/14/2024,East,5
171685,2899,4,8/14/2024,East,3
171686,4051,3,8/14/2024,North,5
171687,256,2,8/14/2024,South,1
171688,3876,2,8/14/2024,Central,1
171689,2726,1,8/14/2024,East,4
171690,4251,3,8/14/2024,North,2
171691,4970,5,8/14/2024,North,2
171692,2968,5,8/14/2024,Central,5
171693,80,4,8/14/2024,Central,2
171694,624,3,8/14/2024,North,5
171695,2227,5,8/14/2024,North,5
171696,1276,3,8/14/2024,West,3
171697,1882,3,8/14/2024,Central,4
171698,587,5,8/14/2024,Central,1
171699,677,2,8/14/2024,Central,2
171700,4288,2,8/14/2024,South,3
171701,2605,1,8/14/2024,North,4
171702,2770,5,8/14/2024,Central,4
171703,2437,1,8/14/2024,South,3
171704,2163,2,8/14/2024,Central,3
171705,3713,4,8/14/2024,East,4
171706,4865,4,8/14/2024,Central,2
171707,3192,4,8/14/2024,East,4
171708,1019,2,8/14/2024,West,2
171709,731,1,8/14/2024,East,2
171710,1236,2,8/14/2024,Central,1
171711,3197,3,8/14/2024,East,1
171712,1886,3,8/14/2024,East,1
171713,4306,2,8/14/2024,West,2
171714,3074,4,8/14/2024,Central,2
171715,1286,2,8/14/2024,South,4
171716,4991,4,8/14/2024,South,2
171717,316,2,8/14/2024,South,3
171718,3509,5,8/14/2024,North,3
171719,2712,2,8/14/2024,North,1
171720,3109,1,8/14/2024,Central,2
171721,2432,2,8/14/2024,East,2
171722,4427,3,8/14/2024,Central,2
171723,3290,2,8/14/2024,East,1
171724,4981,4,8/14/2024,East,2
171725,106,3,8/14/2024,North,2
171726,1259,4,8/14/2024,South,3
171727,2810,2,8/14/2024,North,4
171728,2922,4,8/14/2024,South,1
171729,1821,4,8/14/2024,North,1
171730,2563,4,8/14/2024,West,3
171731,4744,2,8/14/2024,South,1
171732,961,5,8/14/2024,East,4
171733,180,5,8/14/2024,East,1
171734,2305,1,8/14/2024,North,2
171735,3158,2,8/14/2024,Central,1
171736,1422,4,8/14/2024,West,3
171737,3279,3,8/14/2024,South,4
171738,4074,1,8/14/2024,East,4
171739,2914,5,8/14/2024,North,3
171740,338,3,8/14/2024,Central,2
171741,2129,4,8/14/2024,South,5
171742,4835,3,8/14/2024,West,5
171743,1120,3,8/14/2024,West,3
171744,1395,3,8/14/2024,South,3
171745,1170,5,8/14/2024,South,5
171746,2395,1,8/14/2024,East,5
171747,2632,1,8/14/2024,South,1
171748,115,2,8/14/2024,Central,3
171749,1728,2,8/14/2024,North,5
171750,193,3,8/14/2024,Central,4
171751,4740,3,8/14/2024,North,3
171752,394,5,8/14/2024,Central,4
171753,1962,1,8/14/2024,East,3
171754,4318,2,8/14/2024,West,2
171755,4310,2,8/14/2024,Central,4
171756,378,2,8/14/2024,West,5
171757,10,2,8/14/2024,East,5
171758,106,3,8/14/2024,West,4
171759,3776,4,8/14/2024,Central,1
171760,4529,4,8/14/2024,North,4
171761,2066,3,8/14/2024,East,5
171762,4785,5,8/14/2024,Central,5
171763,2759,4,8/14/2024,Central,2
171764,2681,3,8/14/2024,West,4
171765,4271,3,8/14/2024,South,3
171766,1341,2,8/14/2024,West,3
171767,4744,4,8/14/2024,Central,3
171768,311,3,8/14/2024,North,3
171769,2443,3,8/14/2024,Central,5
171770,792,3,8/14/2024,West,4
171771,2437,4,8/14/2024,West,2
171772,3334,4,8/14/2024,West,3
171773,1334,4,8/14/2024,East,2
171774,2543,2,8/14/2024,South,1
171775,2,5,8/14/2024,North,4
171776,596,2,8/14/2024,Central,3
171777,3330,5,8/14/2024,East,3
171778,4249,2,8/14/2024,Central,2
171779,4400,4,8/14/2024,West,2
171780,1109,3,8/14/2024,West,5
171781,784,3,8/14/2024,East,5
171782,70,5,8/14/2024,Central,3
171783,4320,5,8/14/2024,West,2
171784,1774,5,8/14/2024,Central,4
171785,2680,1,8/14/2024,South,3
171786,1937,2,8/14/2024,North,3
171787,4571,4,8/14/2024,West,2
171788,3820,1,8/14/2024,East,2
171789,3652,5,8/14/2024,North,5
171790,668,2,8/14/2024,West,2
171791,2419,1,8/14/2024,East,4
171792,914,4,8/14/2024,South,1
171793,1107,1,8/14/2024,East,4
171794,4250,1,8/14/2024,Central,1
171795,3469,4,8/14/2024,West,3
171796,3827,1,8/14/2024,East,5
171797,1894,3,8/14/2024,North,5
171798,4797,5,8/14/2024,North,2
171799,3998,1,8/14/2024,East,5
171800,1912,5,8/14/2024,Central,3
171801,1888,1,8/14/2024,East,1
171802,2540,1,8/14/2024,East,3
171803,4282,3,8/14/2024,East,3
171804,1540,1,8/14/2024,Central,5
171805,4796,4,8/14/2024,North,2
171806,123,1,8/14/2024,West,1
171807,3625,4,8/14/2024,North,4
171808,4732,1,8/14/2024,North,3
171809,4974,4,8/14/2024,West,5
171810,4423,3,8/14/2024,South,5
171811,1513,1,8/14/2024,East,3
171812,22,5,8/14/2024,East,5
171813,4670,5,8/14/2024,West,3
171814,1031,2,8/14/2024,North,5
171815,4553,3,8/14/2024,Central,4
171816,1947,5,8/14/2024,South,1
171817,523,4,8/14/2024,East,5
171818,1069,1,8/14/2024,North,4
171819,1115,3,8/14/2024,Central,5
171820,3905,2,8/14/2024,East,3
171821,3281,2,8/14/2024,Central,3
171822,2527,1,8/14/2024,East,1
171823,4162,3,8/14/2024,East,2
171824,3105,3,8/14/2024,Central,3
171825,1179,4,8/14/2024,South,4
171826,4343,1,8/14/2024,South,5
171827,3992,5,8/14/2024,Central,5
171828,3965,2,8/14/2024,West,4
171829,3276,1,8/14/2024,South,5
171830,4081,5,8/14/2024,West,2
171831,2430,3,8/14/2024,East,4
171832,2330,1,8/14/2024,East,1
171833,1479,1,8/14/2024,East,1
171834,1059,1,8/14/2024,East,2
171835,3459,3,8/14/2024,West,1
171836,2877,1,8/14/2024,North,2
171837,2817,3,8/14/2024,South,5
171838,4568,2,8/14/2024,North,2
171839,1879,3,8/14/2024,East,3
171840,1865,4,8/14/2024,South,3
171841,3609,1,8/14/2024,Central,2
171842,1671,5,8/14/2024,North,1
171843,191,5,8/14/2024,North,3
171844,1112,5,8/14/2024,West,2
171845,1441,3,8/14/2024,Central,5
171846,3951,1,8/14/2024,South,4
171847,857,4,8/14/2024,Central,3
171848,3980,5,8/14/2024,North,1
171849,1482,2,8/14/2024,West,1
171850,3200,3,8/14/2024,East,5
171851,4260,4,8/14/2024,North,3
171852,2376,1,8/14/2024,East,3
171853,4537,4,8/14/2024,East,2
171854,2815,3,8/14/2024,North,5
171855,3502,5,8/14/2024,South,1
171856,1089,5,8/14/2024,South,3
171857,3957,3,8/14/2024,West,4
171858,1993,5,8/14/2024,West,2
171859,4057,4,8/14/2024,South,3
171860,965,5,8/14/2024,East,3
171861,3866,1,8/14/2024,North,1
171862,2732,2,8/14/2024,South,2
171863,2371,1,8/14/2024,North,4
171864,2025,5,8/14/2024,North,2
171865,3762,4,8/14/2024,East,3
171866,2568,4,8/14/2024,Central,2
171867,2000,5,8/14/2024,West,2
171868,4486,3,8/14/2024,South,3
171869,2400,5,8/14/2024,East,5
171870,4240,4,8/14/2024,East,5
171871,805,1,8/14/2024,East,1
171872,1005,1,8/14/2024,North,3
171873,2179,4,8/14/2024,South,2
171874,2774,3,8/14/2024,Central,2
171875,3292,1,8/14/2024,Central,3
171876,580,1,8/14/2024,South,3
171877,2615,1,8/14/2024,Central,1
171878,2217,1,8/14/2024,East,3
171879,15,2,8/14/2024,East,2
171880,3780,5,8/14/2024,Central,2
171881,1875,3,8/14/2024,West,1
171882,2614,5,8/14/2024,Central,4
171883,81,1,8/14/2024,West,3
171884,3034,4,8/14/2024,West,2
171885,3948,3,8/14/2024,North,5
171886,2435,5,8/14/2024,North,4
171887,1013,4,8/14/2024,Central,2
171888,4025,3,8/14/2024,West,1
171889,3381,5,8/14/2024,Central,4
171890,341,4,8/14/2024,North,2
171891,3140,2,8/14/2024,Central,1
171892,4295,1,8/14/2024,East,5
171893,272,4,8/14/2024,Central,1
171894,939,2,8/14/2024,East,2
171895,3571,4,8/14/2024,South,3
171896,3939,4,8/14/2024,East,2
171897,189,5,8/14/2024,South,3
171898,4181,1,8/14/2024,West,5
171899,4488,3,8/14/2024,Central,1
171900,2873,1,8/14/2024,South,3
171901,3304,3,8/14/2024,South,1
171902,3078,2,8/14/2024,North,3
171903,4131,2,8/14/2024,West,3
171904,4500,4,8/14/2024,East,1
171905,3518,2,8/14/2024,South,1
171906,2430,4,8/14/2024,South,1
171907,4025,3,8/14/2024,North,2
171908,1873,4,8/14/2024,West,3
171909,2936,5,8/14/2024,West,3
171910,1869,2,8/14/2024,South,3
171911,4253,3,8/14/2024,Central,4
171912,1230,3,8/14/2024,East,5
171913,2351,1,8/14/2024,East,3
171914,1161,1,8/14/2024,West,5
171915,1240,5,8/14/2024,North,1
171916,4661,4,8/14/2024,West,4
171917,679,1,8/14/2024,South,1
171918,2574,5,8/14/2024,Central,5
171919,614,4,8/14/2024,West,5
171920,2425,1,8/14/2024,West,4
171921,3145,2,8/14/2024,Central,5
171922,1083,5,8/14/2024,West,3
171923,4642,2,8/14/2024,South,5
171924,4656,5,8/14/2024,South,3
171925,2455,5,8/14/2024,Central,2
171926,1598,5,8/14/2024,North,5
171927,1790,1,8/14/2024,West,4
171928,650,4,8/14/2024,North,2
171929,854,3,8/14/2024,South,3
171930,3619,5,8/14/2024,Central,2
171931,229,2,8/14/2024,East,5
171932,3195,2,8/14/2024,North,1
171933,3459,2,8/14/2024,West,3
171934,4993,4,8/14/2024,Central,1
171935,1671,1,8/14/2024,North,2
171936,2060,2,8/14/2024,West,4
171937,2844,1,8/14/2024,West,1
171938,4915,1,8/14/2024,West,5
171939,3119,4,8/14/2024,North,1
171940,177,1,8/14/2024,West,2
171941,374,1,8/14/2024,South,5
171942,3894,2,8/14/2024,East,4
171943,3403,2,8/14/2024,West,1
171944,4735,5,8/14/2024,East,3
171945,4659,2,8/14/2024,North,2
171946,2291,1,8/14/2024,Central,5
171947,640,1,8/14/2024,East,4
171948,266,2,8/14/2024,South,5
171949,1402,4,8/14/2024,Central,1
171950,992,4,8/14/2024,South,1
171951,1282,1,8/14/2024,West,4
171952,2631,4,8/14/2024,North,4
171953,838,2,8/14/2024,East,3
171954,2830,3,8/14/2024,West,5
171955,578,4,8/15/2024,South,2
171956,3730,4,8/15/2024,East,3
171957,2448,1,8/15/2024,East,1
171958,3718,3,8/15/2024,Central,4
171959,3733,3,8/15/2024,South,4
171960,2913,1,8/15/2024,North,5
171961,239,4,8/15/2024,South,3
171962,4225,4,8/15/2024,West,5
171963,1118,3,8/15/2024,West,1
171964,749,4,8/15/2024,Central,1
171965,4763,1,8/15/2024,North,3
171966,2046,3,8/15/2024,West,4
171967,1292,1,8/15/2024,South,3
171968,4612,2,8/15/2024,East,5
171969,4895,3,8/15/2024,South,4
171970,3276,4,8/15/2024,North,5
171971,618,5,8/15/2024,West,3
171972,2234,4,8/15/2024,South,1
171973,2977,3,8/15/2024,East,1
171974,3657,1,8/15/2024,East,1
171975,2016,2,8/15/2024,South,2
171976,2533,2,8/15/2024,South,1
171977,3720,3,8/15/2024,West,4
171978,4898,4,8/15/2024,West,5
171979,2399,4,8/15/2024,Central,2
171980,911,2,8/15/2024,West,1
171981,4567,4,8/15/2024,South,2
171982,3031,3,8/15/2024,West,2
171983,3438,3,8/15/2024,North,5
171984,91,3,8/15/2024,South,3
171985,4810,3,8/15/2024,West,5
171986,4613,4,8/15/2024,North,1
171987,2535,4,8/15/2024,East,2
171988,1318,3,8/15/2024,South,4
171989,2601,1,8/15/2024,South,5
171990,1933,3,8/15/2024,North,1
171991,198,2,8/15/2024,South,4
171992,3355,5,8/15/2024,South,2
171993,250,5,8/15/2024,East,4
171994,3014,4,8/15/2024,North,3
171995,1127,3,8/15/2024,South,2
171996,2577,3,8/15/2024,South,2
171997,4729,2,8/15/2024,West,3
171998,2111,3,8/15/2024,North,4
171999,1361,4,8/15/2024,West,5
172000,1602,1,8/15/2024,East,1
172001,2809,5,8/15/2024,South,1
172002,4531,4,8/15/2024,West,3
172003,2879,5,8/15/2024,South,1
172004,4352,4,8/15/2024,West,1
172005,2026,5,8/15/2024,Central,1
172006,384,1,8/15/2024,Central,4
172007,2357,2,8/15/2024,Central,2
172008,3456,2,8/15/2024,East,3
172009,1848,2,8/15/2024,Central,4
172010,336,5,8/15/2024,South,1
172011,1308,3,8/15/2024,East,3
172012,888,5,8/15/2024,West,4
172013,576,1,8/15/2024,Central,2
172014,2008,3,8/15/2024,West,2
172015,2529,2,8/15/2024,North,4
172016,2705,5,8/15/2024,Central,4
172017,49,4,8/15/2024,South,4
172018,4511,3,8/15/2024,Central,3
172019,581,5,8/15/2024,North,2
172020,3985,4,8/15/2024,Central,2
172021,686,3,8/15/2024,East,5
172022,3358,3,8/15/2024,East,3
172023,4306,1,8/15/2024,North,2
172024,3899,2,8/15/2024,East,3
172025,2002,5,8/15/2024,West,3
172026,2735,4,8/15/2024,Central,4
172027,3490,1,8/15/2024,Central,5
172028,939,1,8/15/2024,North,5
172029,3917,2,8/15/2024,Central,3
172030,2530,1,8/15/2024,South,3
172031,4002,1,8/15/2024,West,3
172032,4990,3,8/15/2024,East,5
172033,4012,2,8/15/2024,North,1
172034,1051,2,8/15/2024,North,3
172035,2406,2,8/15/2024,Central,2
172036,4831,4,8/15/2024,North,3
172037,2453,1,8/15/2024,Central,1
172038,1786,2,8/15/2024,North,5
172039,4997,1,8/15/2024,Central,1
172040,2029,1,8/15/2024,North,1
172041,4060,3,8/15/2024,East,2
172042,4325,2,8/15/2024,North,4
172043,3118,3,8/15/2024,East,4
172044,1308,5,8/15/2024,South,3
172045,1529,2,8/15/2024,West,4
172046,4979,2,8/15/2024,West,4
172047,766,4,8/15/2024,South,3
172048,154,3,8/15/2024,South,5
172049,552,1,8/15/2024,East,1
172050,516,1,8/15/2024,South,3
172051,3356,1,8/15/2024,South,2
172052,2683,5,8/15/2024,East,2
172053,716,1,8/15/2024,West,2
172054,774,4,8/15/2024,West,3
172055,2912,3,8/15/2024,South,1
172056,4735,5,8/15/2024,Central,4
172057,273,2,8/15/2024,East,4
172058,4627,4,8/15/2024,South,2
172059,3888,1,8/15/2024,Central,2
172060,1890,5,8/15/2024,South,5
172061,2591,3,8/15/2024,Central,2
172062,2064,2,8/15/2024,North,5
172063,2106,3,8/15/2024,West,4
172064,2759,2,8/15/2024,South,5
172065,4268,1,8/15/2024,North,2
172066,2273,2,8/15/2024,North,1
172067,1386,5,8/15/2024,North,5
172068,1516,4,8/15/2024,Central,4
172069,404,4,8/15/2024,West,2
172070,947,3,8/15/2024,Central,1
172071,3438,1,8/15/2024,East,2
172072,1880,2,8/15/2024,Central,3
172073,3594,3,8/15/2024,South,3
172074,2612,3,8/15/2024,North,1
172075,542,1,8/15/2024,Central,3
172076,3076,5,8/15/2024,North,4
172077,3844,4,8/15/2024,East,1
172078,11,1,8/15/2024,North,2
172079,3290,2,8/15/2024,South,4
