product_id,category,cost_price,selling_price
3280,Electronics,12343,14217
3281,Grocery,264,2256
3282,Fashion,892,2888
3283,Sports,3353,3954
3284,Sports,6354,7931
3285,Fashion,2202,2803
3286,Grocery,293,1340
3287,Home,9483,10556
3288,Sports,2733,3059
3289,Electronics,45178,46081
3290,Grocery,423,1292
3291,Fashion,1250,2699
3292,Home,4222,4482
3293,Grocery,367,564
3294,Home,7558,9273
3295,Electronics,34617,34869
3296,Fashion,3411,5229
3297,Electronics,21768,22864
3298,Grocery,497,1459
3299,Fashion,4813,4943
3300,Home,3210,5163
3301,Sports,2383,3026
3302,Grocery,413,2225
3303,Grocery,478,990
3304,Home,3408,4110
3305,Grocery,281,1501
3306,Home,5245,7154
3307,Home,9094,9791
3308,Home,4857,6488
3309,Electronics,24596,25124
3310,Fashion,3761,4679
3311,Home,6062,7035
3312,Grocery,327,1155
3313,Home,8596,9878
3314,Electronics,41923,42118
3315,Electronics,12399,12900
3316,Fashion,2419,3501
3317,Fashion,2313,3626
3318,Electronics,23566,24305
3319,Fashion,3662,4209
3320,Home,6558,8028
3321,Fashion,767,2459
3322,Fashion,4965,5432
3323,Electronics,30886,31379
3324,Fashion,1423,3420
3325,Home,7281,7645
3326,Grocery,448,1959
3327,Grocery,339,1694
3328,Electronics,26670,28529
3329,Home,8473,9434
3330,Sports,6295,7744
3331,Sports,5545,6057
3332,Home,1849,2886
3333,Fashion,2496,4197
3334,Electronics,28707,30154
3335,Sports,6536,7361
3336,Fashion,1105,2098
3337,Electronics,38012,39616
3338,Electronics,43935,45423
3339,Electronics,38741,40485
3340,Home,1622,1900
3341,Home,7607,8603
3342,Electronics,12941,13766
3343,Fashion,947,2081
3344,Sports,2191,3908
3345,Grocery,233,1901
3346,Grocery,61,1650
3347,Home,7318,7604
3348,Sports,1410,1531
3349,Home,3020,3977
3350,Electronics,22368,22858
3351,Home,8910,9351
3352,Home,5981,6943
3353,Electronics,49588,50438
3354,Electronics,8900,9991
3355,Grocery,287,1589
3356,Home,8308,9511
3357,Electronics,10059,12039
3358,Home,1989,3809
3359,Home,9681,9861
3360,Home,9107,10673
3361,Grocery,109,1263
3362,Fashion,2065,2938
3363,Grocery,187,847
3364,Grocery,419,1530
3365,Sports,6422,7292
3366,Home,3440,3980
3367,Electronics,16183,16678
3368,Grocery,206,331
3369,Home,4300,4608
3370,Electronics,7514,9335
3371,Grocery,460,654
3372,Grocery,65,1252
3373,Grocery,126,1779
3374,Home,3910,5652
3375,Grocery,91,1814
3376,Grocery,325,1627
3377,Grocery,412,644
3378,Home,9299,10426
3379,Sports,7031,8210
3380,Fashion,2822,3488
3381,Sports,6286,7418
3382,Fashion,4770,5737
3383,Sports,2672,4319
3384,Electronics,43873,45528
3385,Fashion,4160,5167
3386,Sports,5754,6645
3387,Home,5626,7437
3388,Grocery,484,870
3389,Fashion,3608,5192
3390,Sports,6788,7766
3391,Fashion,1338,3037
3392,Sports,5593,6036
3393,Sports,4036,4351
3394,Sports,2066,3022
3395,Electronics,38925,40193
3396,Sports,1118,1815
3397,Electronics,19007,19189
3398,Sports,5511,7410
3399,Fashion,3731,4556
3400,Electronics,23412,24955
3401,Electronics,24652,26002
3402,Sports,7404,8964
3403,Grocery,170,2052
3404,Sports,6348,7355
3405,Sports,6758,7391
3406,Fashion,3976,5434
3407,Home,4753,6346
3408,Fashion,3929,4676
3409,Electronics,46434,48035
3410,Fashion,2204,2576
3411,Grocery,486,788
3412,Sports,935,1285
3413,Sports,7166,8183
3414,Electronics,10128,11722
3415,Home,9606,11503
3416,Home,1521,3251
3417,Grocery,284,2250
3418,Grocery,380,925
3419,Home,6688,8505
3420,Fashion,2176,2910
3421,Fashion,2467,3077
3422,Fashion,1144,2645
3423,Electronics,25959,26330
3424,Home,5570,7408
3425,Electronics,19325,20758
3426,Grocery,488,1890
3427,Electronics,28003,28799
3428,Electronics,44214,44690
3429,Sports,3443,5318
3430,Home,4415,5392
3431,Fashion,3202,4269
3432,Home,1101,2015
3433,Home,5816,7719
3434,Grocery,86,524
3435,Grocery,398,2070
3436,Electronics,22138,22828
3437,Grocery,485,631
3438,Fashion,1222,2808
3439,Grocery,70,1947
3440,Fashion,2854,3457
3441,Grocery,456,1066
3442,Home,6892,8768
3443,Fashion,3026,3647
3444,Sports,1953,3632
3445,Electronics,41777,42024
3446,Fashion,1242,1561
3447,Electronics,33814,35268
3448,Electronics,49648,51402
3449,Home,9976,11579
3450,Grocery,158,1694
3451,Grocery,222,395
3452,Sports,3470,4784
3453,Home,4804,5797
3454,Electronics,41609,42237
3455,Electronics,25170,25776
3456,Home,5930,7175
3457,Fashion,798,1018
3458,Fashion,1558,2004
3459,Fashion,1481,2029
3460,Sports,5841,6414
3461,Sports,7930,8067
3462,Home,2900,3598
3463,Sports,1074,1357
3464,Grocery,482,790
3465,Fashion,3898,5115
3466,Sports,2726,3515
3467,Grocery,346,2334
3468,Grocery,389,1812
3469,Electronics,22032,23118
3470,Grocery,319,2236
3471,Home,1535,3161
3472,Grocery,194,1416
3473,Grocery,156,283
3474,Electronics,13960,15363
3475,Sports,1315,2071
3476,Fashion,4998,5468
3477,Home,9617,9759
3478,Fashion,4255,5195
3479,Grocery,161,1729
3480,Home,2691,2839
3481,Grocery,322,1691
3482,Home,7840,9722
3483,Home,6341,6683
3484,Home,5077,6150
3485,Sports,1826,2734
3486,Fashion,633,2136
3487,Grocery,330,1570
3488,Electronics,15344,16924
3489,Fashion,4191,5140
3490,Sports,4129,5939
3491,Home,6320,7247
3492,Home,2192,3856
3493,Fashion,1049,2092
3494,Electronics,22893,23926
3495,Home,7426,8095
3496,Grocery,278,456
3497,Electronics,11932,12132
3498,Grocery,233,1600
3499,Electronics,42536,42955
3500,Grocery,316,2047
3501,Fashion,3767,5697
3502,Electronics,38242,39479
3503,Electronics,29049,30393
3504,Grocery,361,1826
3505,Grocery,65,1100
3506,Sports,7789,8889
3507,Home,4361,4810
3508,Sports,7774,9209
3509,Sports,1309,2399
3510,Electronics,15477,16848
3511,Fashion,1632,1998
3512,Electronics,42943,43278
3513,Fashion,988,1265
3514,Grocery,493,2365
3515,Sports,5565,7140
3516,Fashion,1308,1708
3517,Fashion,839,2311
3518,Grocery,236,992
3519,Electronics,22576,24490
3520,Home,1764,2133
3521,Fashion,771,1876
3522,Sports,2917,4292
3523,Sports,2504,2624
3524,Grocery,413,656
3525,Grocery,391,541
3526,Home,2710,2905
3527,Sports,3532,3740
3528,Sports,6928,8886
3529,Sports,1723,3337
3530,Grocery,466,2456
3531,Sports,3202,4043
3532,Fashion,563,2310
3533,Sports,5532,5798
3534,Fashion,4809,6596
3535,Sports,6663,6935
3536,Grocery,474,2281
3537,Grocery,499,655
3538,Grocery,364,1397
3539,Grocery,96,2077
3540,Grocery,117,977
3541,Fashion,2509,3303
3542,Fashion,3739,5515
3543,Home,8586,9201
3544,Electronics,28767,29151
3545,Home,7562,7768
3546,Sports,4704,6482
3547,Home,8195,9443
3548,Home,4841,5870
3549,Sports,6973,8778
3550,Electronics,37043,38303
3551,Grocery,230,1518
3552,Sports,3217,3790
3553,Home,1612,3595
3554,Sports,6404,6586
3555,Grocery,408,754
3556,Fashion,1259,2448
3557,Sports,4765,5179
3558,Fashion,1375,1802
3559,Home,6507,8029
3560,Home,2731,3470
3561,Grocery,369,1406
3562,Electronics,22909,23842
3563,Fashion,4642,5545
3564,Home,4436,4739
3565,Grocery,237,1343
3566,Home,9089,9788
3567,Electronics,12188,13435
3568,Grocery,173,663
3569,Home,5813,7157
3570,Grocery,156,792
3571,Fashion,4507,4889
3572,Home,8140,8720
3573,Home,6700,8386
3574,Sports,7611,9078
3575,Home,6527,7235
3576,Sports,2155,3750
3577,Grocery,427,1730
3578,Home,3510,3850
3579,Fashion,3269,4768
3580,Electronics,26378,28210
3581,Home,3770,4792
3582,Electronics,28871,30372
3583,Sports,2763,3695
3584,Fashion,4643,6577
3585,Electronics,21694,23333
3586,Home,3979,5582
3587,Electronics,17193,19048
3588,Grocery,126,955
3589,Home,3295,5211
3590,Home,6919,8628
3591,Grocery,398,1457
3592,Home,8958,9248
3593,Grocery,199,415
3594,Electronics,10402,11711
3595,Grocery,312,1787
3596,Electronics,27611,28527
3597,Electronics,40181,41659
3598,Sports,7235,8936
3599,Home,5859,6616
3600,Grocery,236,1512
3601,Sports,6873,8829
3602,Sports,4742,5345
3603,Grocery,202,1467
3604,Sports,4907,6560
3605,Home,9195,9495
3606,Sports,3094,4887
3607,Grocery,52,632
3608,Electronics,37273,37622
3609,Sports,6585,6702
3610,Electronics,44734,46716
3611,Sports,5036,6910
3612,Electronics,34458,34571
3613,Grocery,332,1687
3614,Grocery,477,1754
3615,Electronics,8620,10064
3616,Grocery,450,840
3617,Electronics,34007,34127
3618,Grocery,308,1407
3619,Home,3665,5599
3620,Home,5689,6098
3621,Fashion,2422,3375
3622,Grocery,74,1543
3623,Grocery,417,853
3624,Sports,3878,5241
3625,Fashion,3671,4765
3626,Sports,6051,7436
3627,Home,4859,6212
3628,Grocery,437,830
3629,Fashion,4255,5879
3630,Sports,3383,3506
3631,Fashion,4841,6245
3632,Electronics,18588,19095
3633,Sports,1305,3260
3634,Electronics,39494,39739
3635,Grocery,426,824
3636,Home,7147,7721
3637,Grocery,415,536
3638,Sports,3936,5179
3639,Sports,7089,7989
3640,Grocery,81,1175
3641,Electronics,25918,26481
3642,Grocery,437,1999
3643,Sports,977,1820
3644,Sports,1375,2186
3645,Sports,3605,5083
3646,Fashion,2909,3235
3647,Grocery,363,1437
3648,Fashion,500,1621
3649,Fashion,3898,4680
3650,Fashion,4405,5865
3651,Grocery,92,1363
3652,Sports,6855,8550
3653,Sports,5972,6461
3654,Sports,2820,3920
3655,Fashion,1572,2814
3656,Electronics,7030,8181
3657,Home,1368,2153
3658,Fashion,4975,5251
3659,Home,3947,4754
3660,Fashion,3746,5131
3661,Grocery,500,2428
3662,Sports,1998,2507
3663,Electronics,45341,46479
3664,Electronics,17717,18422
3665,Electronics,6301,7253
3666,Grocery,305,1122
3667,Fashion,4471,6093
3668,Electronics,45245,45427
3669,Home,3433,4989
3670,Home,1240,2098
3671,Fashion,4816,6553
3672,Home,1557,2346
3673,Fashion,515,1310
3674,Sports,4229,5554
3675,Home,8204,9848
3676,Grocery,216,540
3677,Grocery,103,1952
3678,Sports,4020,5219
3679,Sports,7574,8159
3680,Sports,3322,4163
3681,Home,6257,8043
3682,Home,4707,6682
3683,Home,2954,3772
3684,Fashion,2120,2729
3685,Grocery,190,752
3686,Sports,6968,7315
3687,Fashion,4932,5869
3688,Sports,3038,4028
3689,Electronics,12591,13758
3690,Grocery,133,430
3691,Home,2912,4414
3692,Electronics,43787,44301
3693,Fashion,1970,3772
3694,Grocery,111,1542
3695,Grocery,211,1223
3696,Sports,4651,5198
3697,Home,8486,8832
3698,Fashion,2758,3991
3699,Electronics,32163,33171
3700,Home,8412,10267
3701,Fashion,2589,4233
3702,Electronics,27002,27584
3703,Electronics,15231,15899
3704,Fashion,3280,4175
3705,Electronics,32610,33862
3706,Home,5740,6904
3707,Fashion,4961,6595
3708,Sports,5665,7257
3709,Fashion,1096,2286
3710,Grocery,392,2363
3711,Fashion,4889,6026
3712,Sports,5442,6510
3713,Fashion,4581,4744
3714,Electronics,38164,38966
3715,Fashion,4464,5946
3716,Electronics,37371,38423
3717,Fashion,688,1443
3718,Electronics,30130,31059
3719,Grocery,131,757
3720,Sports,1650,3464
3721,Grocery,439,1254
3722,Sports,3438,5379
3723,Home,7214,8160
3724,Electronics,46380,47896
3725,Home,1934,2853
3726,Electronics,11410,13166
3727,Home,4670,5003
3728,Home,4824,5200
3729,Electronics,30380,31116
3730,Grocery,340,1411
3731,Fashion,701,1208
3732,Grocery,217,2080
3733,Home,9709,10764
3734,Grocery,218,1289
3735,Electronics,32185,33863
3736,Electronics,20761,21158
3737,Sports,4653,6201
3738,Sports,3404,4935
3739,Electronics,6475,6647
3740,Sports,5793,6852
3741,Grocery,211,911
3742,Grocery,284,1537
3743,Fashion,3842,5381
3744,Home,8000,9434
3745,Sports,7192,8311
3746,Home,5427,7183
3747,Electronics,13542,14628
3748,Fashion,1851,2105
3749,Fashion,1091,3080
3750,Home,2615,3497
3751,Grocery,315,1578
3752,Fashion,1112,1888
3753,Home,5926,7080
3754,Fashion,2953,4689
3755,Electronics,10375,11328
3756,Home,3077,4293
3757,Grocery,384,1571
3758,Sports,4605,5102
3759,Electronics,9964,11166
3760,Fashion,3356,3463
3761,Grocery,97,996
3762,Home,6099,7990
3763,Electronics,32188,32554
3764,Electronics,27002,27714
3765,Sports,2467,3046
3766,Grocery,331,900
3767,Electronics,25715,26012
3768,Fashion,4343,6272
3769,Fashion,721,1688
3770,Home,9021,9466
3771,Sports,5385,5537
3772,Sports,7814,8492
3773,Grocery,356,2279
3774,Fashion,2924,4045
3775,Home,9585,10379
3776,Fashion,2305,3876
3777,Sports,7046,7296
3778,Electronics,29638,30368
3779,Grocery,344,1900
3780,Home,4412,4653
3781,Electronics,32920,33850
3782,Fashion,2145,3211
3783,Sports,6790,7798
3784,Grocery,178,1690
3785,Fashion,4704,5695
3786,Home,8858,9035
3787,Electronics,36468,37351
3788,Grocery,199,886
3789,Sports,5375,6716
3790,Fashion,2498,3951
3791,Home,1104,1214
3792,Grocery,62,1367
3793,Home,8147,8486
3794,Sports,6834,6973
3795,Grocery,455,880
3796,Sports,828,1536
3797,Sports,5511,7123
3798,Sports,2803,3768
3799,Grocery,141,1016
3800,Grocery,70,2052
3801,Electronics,44779,46012
3802,Fashion,3090,4322
3803,Fashion,1823,1978
3804,Home,1837,2984
3805,Sports,7385,8864
3806,Home,5375,6820
3807,Fashion,1618,2784
3808,Fashion,1346,2385
3809,Sports,3670,3888
3810,Electronics,18764,20228
3811,Fashion,911,1556
3812,Grocery,215,1070
3813,Grocery,146,1738
3814,Fashion,4854,5132
3815,Electronics,43238,44734
3816,Electronics,35584,37442
3817,Sports,1793,2094
3818,Home,6551,7198
3819,Grocery,266,1561
3820,Sports,5538,6367
3821,Fashion,4818,6766
3822,Fashion,1140,1590
3823,Grocery,55,1602
3824,Home,4355,5570
3825,Grocery,440,1646
3826,Electronics,44858,45620
3827,Electronics,49808,50299
3828,Sports,3281,5110
3829,Grocery,172,685
3830,Fashion,3456,4102
3831,Grocery,299,444
3832,Grocery,499,1189
3833,Fashion,4647,4966
3834,Fashion,764,2458
3835,Fashion,3442,5106
3836,Grocery,220,1323
3837,Sports,5117,6093
3838,Grocery,312,717
3839,Sports,2825,3956
3840,Grocery,70,1850
3841,Electronics,39370,40756
3842,Electronics,43679,44750
3843,Home,3143,4064
3844,Sports,7430,7876
3845,Sports,3260,4903
3846,Fashion,4427,5371
3847,Fashion,1399,2343
3848,Electronics,41278,43193
3849,Home,8778,10379
3850,Electronics,20436,21122
3851,Home,4491,5731
3852,Sports,5603,7175
3853,Grocery,397,1563
3854,Grocery,249,825
3855,Electronics,19766,20153
3856,Grocery,401,1975
3857,Sports,5749,6469
3858,Sports,1900,3451
3859,Electronics,38355,38707
3860,Home,2643,4068
3861,Fashion,4781,6334
3862,Fashion,3858,5216
3863,Grocery,66,644
3864,Grocery,498,1244
3865,Sports,7956,8827
3866,Electronics,33889,35687
3867,Home,1841,3242
3868,Grocery,270,1953
3869,Sports,7296,7911
3870,Grocery,151,1173
3871,Fashion,3681,4185
3872,Electronics,46577,47089
3873,Electronics,31795,33193
3874,Electronics,6410,7092
3875,Fashion,2727,3343
3876,Grocery,167,1347
3877,Fashion,4109,5543
3878,Home,3616,4943
3879,Home,5762,6707
3880,Fashion,1502,3207
3881,Sports,1541,1879
3882,Home,8435,9731
3883,Electronics,38340,38912
3884,Home,2386,3289
3885,Sports,5803,6836
3886,Fashion,883,2404
3887,Home,1739,3611
3888,Fashion,3733,4603
3889,Home,1519,2170
3890,Electronics,25214,26247
3891,Fashion,2355,3354
3892,Electronics,27215,27839
3893,Home,8861,10654
3894,Sports,1151,1809
3895,Sports,7973,9821
3896,Sports,5163,5514
3897,Home,7827,9356
3898,Home,6648,6937
3899,Grocery,184,1809
3900,Sports,2330,3788
3901,Home,9282,9821
3902,Home,2456,3239
3903,Electronics,38524,39413
3904,Grocery,351,1283
3905,Sports,5376,6278
3906,Home,2284,3956
3907,Sports,5043,6133
3908,Sports,3011,4674
3909,Fashion,2448,4218
3910,Sports,1866,3306
3911,Grocery,359,890
3912,Sports,1544,3276
3913,Grocery,300,2170
3914,Fashion,2760,3713
3915,Fashion,1827,2827
3916,Home,4154,5385
3917,Electronics,28720,28907
3918,Electronics,21726,22483
3919,Fashion,4364,4810
3920,Grocery,380,1215
3921,Sports,7710,8433
3922,Sports,5127,5538
3923,Home,9165,9375
3924,Home,8457,9593
3925,Sports,2011,3834
3926,Grocery,118,868
3927,Grocery,495,2142
3928,Grocery,477,1648
3929,Sports,1617,1857
3930,Fashion,1002,1651
3931,Fashion,2457,2777
3932,Electronics,5051,5322
3933,Sports,2096,3272
3934,Fashion,3733,4104
3935,Grocery,133,852
3936,Grocery,300,1586
3937,Fashion,1010,1146
3938,Grocery,164,2015
3939,Grocery,86,906
3940,Fashion,3240,4799
3941,Fashion,3793,4354
3942,Home,7965,9853
3943,Electronics,30400,31849
3944,Home,2364,4069
3945,Fashion,1828,2858
3946,Grocery,264,1570
3947,Fashion,2511,2917
3948,Grocery,128,887
3949,Fashion,3427,4610
3950,Home,7387,9364
3951,Fashion,4471,6281
3952,Sports,2986,4538
3953,Electronics,47285,48844
3954,Home,8930,9938
3955,Sports,4964,5748
3956,Home,1226,1993
3957,Home,4126,6002
3958,Grocery,326,1388
3959,Grocery,416,784
3960,Home,2825,2976
3961,Home,1142,1601
3962,Fashion,2255,3713
3963,Grocery,162,1186
3964,Home,9487,10775
3965,Home,2825,3612
3966,Electronics,26569,28085
3967,Sports,2807,3871
3968,Home,7029,7778
3969,Fashion,4290,5549
3970,Grocery,417,1285
3971,Fashion,3853,5710
3972,Electronics,30507,32491
3973,Electronics,7703,9692
3974,Fashion,4565,4880
3975,Fashion,3374,3556
3976,Home,2769,3164
3977,Electronics,11315,12192
3978,Electronics,42985,43106
3979,Fashion,4206,5287
3980,Grocery,111,1271
3981,Grocery,207,1978
3982,Fashion,2496,4459
3983,Electronics,35633,35798
3984,Fashion,3566,4849
3985,Electronics,46284,46640
3986,Electronics,12280,13922
3987,Grocery,117,372
3988,Fashion,1448,2523
3989,Home,3545,4938
3990,Grocery,364,2267
3991,Home,2361,4079
3992,Sports,1878,2283
3993,Grocery,274,1136
3994,Fashion,3037,3343
3995,Fashion,3401,4471
3996,Sports,3250,3455
3997,Electronics,28394,29356
3998,Electronics,16327,18173
3999,Home,4467,6137
4000,Fashion,1088,2241
4001,Home,2587,3639
4002,Grocery,447,647
4003,Grocery,63,1842
4004,Sports,5532,6471
4005,Home,6937,8534
4006,Grocery,480,1085
4007,Fashion,3954,5535
4008,Home,8761,9182
4009,Home,1363,1966
4010,Home,3751,4376
4011,Sports,2586,2752
4012,Sports,1334,2847
4013,Grocery,123,767
4014,Fashion,4605,6114
4015,Grocery,443,949
4016,Fashion,2507,3096
4017,Electronics,6542,7103
4018,Electronics,41570,42437
4019,Grocery,383,1061
4020,Sports,1841,2417
4021,Sports,1200,2475
4022,Sports,4429,6331
4023,Electronics,25776,26074
4024,Home,7963,8921
4025,Home,3098,3620
4026,Sports,2758,3305
4027,Home,9706,11351
4028,Fashion,1265,1683
4029,Sports,3343,5136
4030,Electronics,32293,32394
4031,Sports,7884,9138
4032,Grocery,284,1289
4033,Grocery,314,1466
4034,Fashion,3757,5733
4035,Sports,7261,8586
4036,Home,8095,9054
4037,Electronics,9726,11509
4038,Fashion,1871,2170
4039,Sports,6505,7446
4040,Home,3473,5414
4041,Home,2871,4619
4042,Home,5079,5273
4043,Grocery,369,1782
4044,Home,9062,10823
4045,Electronics,34393,35523
4046,Home,6574,8254
4047,Home,7051,9006
4048,Grocery,60,1183
4049,Grocery,313,836
4050,Grocery,141,613
4051,Home,7777,9309
4052,Grocery,173,590
4053,Fashion,3515,4945
4054,Grocery,354,1009
4055,Home,4227,4751
4056,Home,9854,10511
4057,Electronics,10868,11563
4058,Grocery,346,1234
4059,Grocery,167,2078
4060,Sports,6565,8097
4061,Fashion,3321,5080
4062,Electronics,19008,20816
4063,Grocery,292,516
4064,Fashion,4583,6359
4065,Fashion,2916,3373
4066,Home,3487,4211
4067,Electronics,7082,8951
4068,Fashion,4434,5532
4069,Electronics,11728,12979
4070,Home,7610,8764
4071,Fashion,1088,1433
4072,Sports,3816,4008
4073,Grocery,145,842
4074,Grocery,268,781
4075,Grocery,106,797
4076,Grocery,376,2014
4077,Electronics,45764,46759
4078,Grocery,481,1161
4079,Electronics,6227,6853
4080,Home,1235,1907
4081,Grocery,84,1695
4082,Sports,5124,6329
4083,Electronics,18680,19843
4084,Electronics,15195,16244
4085,Fashion,1446,3381
4086,Fashion,1438,2238
4087,Sports,1239,1975
4088,Grocery,329,589
4089,Fashion,4756,5692
4090,Sports,4355,4845
4091,Sports,1182,1862
4092,Fashion,3290,4611
4093,Electronics,9609,10021
4094,Sports,5569,6191
4095,Sports,3735,5710
4096,Fashion,3287,4230
4097,Home,2795,3268
4098,Grocery,457,792
4099,Grocery,75,585
4100,Fashion,4483,5837
4101,Sports,5736,7607
4102,Home,3602,5267
4103,Fashion,3980,4149
4104,Sports,2099,2463
4105,Grocery,86,426
4106,Sports,934,1834
4107,Electronics,37712,39257
4108,Electronics,8221,9262
4109,Sports,1363,2927
4110,Fashion,3401,3593
4111,Home,9610,9737
4112,Electronics,6301,7225
4113,Fashion,2046,4042
4114,Sports,3443,5101
4115,Sports,1284,1471
4116,Grocery,236,1219
4117,Fashion,3839,4791
4118,Home,5109,5817
4119,Fashion,744,1377
4120,Electronics,45646,46781
4121,Grocery,406,2268
4122,Fashion,1667,3197
4123,Grocery,184,456
4124,Sports,4465,6069
4125,Grocery,379,730
4126,Fashion,4075,5981
4127,Fashion,3055,3975
4128,Fashion,601,1026
4129,Grocery,76,1470
4130,Grocery,124,828
4131,Sports,6495,8055
4132,Home,5876,6459
4133,Fashion,4084,5658
4134,Electronics,17777,18727
4135,Grocery,88,1312
4136,Sports,5862,6661
4137,Sports,4636,5286
4138,Sports,6954,7336
4139,Fashion,3728,4371
4140,Fashion,763,1728
4141,Fashion,2757,4260
4142,Electronics,46040,47444
4143,Grocery,427,993
4144,Home,2393,3533
4145,Fashion,513,825
4146,Fashion,1172,2967
4147,Electronics,39883,40094
4148,Sports,2096,2361
4149,Home,4288,5046
4150,Electronics,36606,37008
4151,Sports,7257,7823
4152,Home,3437,3693
4153,Grocery,300,2228
4154,Grocery,115,1251
4155,Fashion,2674,4098
4156,Sports,2174,3790
4157,Fashion,3783,4752
4158,Grocery,235,715
4159,Home,4698,6123
4160,Sports,2253,2462
4161,Electronics,37727,39579
4162,Fashion,1557,1999
4163,Grocery,433,1186
4164,Fashion,4862,6736
4165,Grocery,75,838
4166,Home,1010,2750
4167,Fashion,701,2187
4168,Electronics,37613,38161
4169,Sports,5600,6584
4170,Grocery,306,1533
4171,Electronics,8356,9192
4172,Sports,5976,7690
4173,Fashion,808,1650
4174,Sports,3704,5100
4175,Home,3515,4485
4176,Electronics,36143,37791
4177,Fashion,2803,4139
4178,Electronics,49591,50393
4179,Electronics,8338,9507
4180,Grocery,89,1203
4181,Home,2701,3836
4182,Electronics,43228,44531
4183,Home,9357,11194
4184,Electronics,32795,34006
4185,Electronics,15103,15811
4186,Home,5345,6082
4187,Sports,3985,4866
4188,Grocery,361,526
4189,Electronics,23625,24573
4190,Fashion,3959,5320
4191,Grocery,477,778
4192,Sports,6450,7055
4193,Home,9350,10473
4194,Grocery,479,1487
4195,Grocery,231,1633
4196,Grocery,68,434
4197,Sports,6590,7796
4198,Electronics,49596,49978
4199,Home,9073,10343
4200,Sports,3442,4180
4201,Grocery,243,1831
4202,Home,8478,10434
4203,Electronics,37778,39727
4204,Sports,6954,7424
4205,Home,5112,6647
4206,Fashion,1645,2240
4207,Grocery,147,495
4208,Home,8452,9706
4209,Home,9958,10275
4210,Fashion,4786,5274
4211,Electronics,18939,20180
4212,Fashion,4401,4741
4213,Fashion,4646,6344
4214,Grocery,263,2244
4215,Fashion,3746,4878
4216,Fashion,1742,1896
4217,Home,5489,6345
4218,Grocery,427,2137
4219,Home,6789,8602
4220,Fashion,3380,4328
4221,Home,5536,6181
4222,Electronics,17253,18695
4223,Fashion,1860,3576
4224,Sports,2802,3393
4225,Sports,4667,6150
4226,Sports,3456,4208
4227,Electronics,32338,32679
4228,Electronics,41559,42538
4229,Electronics,34993,35907
4230,Fashion,3304,3439
4231,Electronics,8023,9820
4232,Sports,7977,8617
4233,Grocery,64,2027
4234,Home,2535,3754
4235,Grocery,498,1010
4236,Electronics,11388,13045
4237,Grocery,425,1491
4238,Electronics,32983,34170
4239,Grocery,110,814
4240,Home,5243,6486
4241,Home,1733,2810
4242,Sports,6334,6665
4243,Grocery,143,747
4244,Home,7880,8744
4245,Sports,4234,4877
4246,Home,2711,4252
4247,Home,9925,11602
4248,Fashion,2128,2970
4249,Grocery,198,1850
4250,Fashion,4666,6041
4251,Electronics,15673,17552
4252,Sports,1605,1785
4253,Fashion,2967,3439
4254,Home,2486,4313
4255,Sports,4832,5931
4256,Grocery,219,2146
4257,Grocery,99,444
4258,Fashion,4186,5081
4259,Home,5822,6551
4260,Grocery,370,2303
4261,Home,2365,2837
4262,Electronics,48833,50799
4263,Home,7136,7428
4264,Fashion,3777,5538
4265,Grocery,63,835
4266,Grocery,386,1314
4267,Electronics,45715,46305
4268,Electronics,24311,24813
4269,Sports,1122,1825
4270,Grocery,346,2293
4271,Sports,7418,8042
4272,Electronics,42594,43306
4273,Grocery,343,809
4274,Sports,2657,3092
4275,Home,5831,6411
4276,Electronics,30914,32505
4277,Grocery,330,1082
4278,Grocery,493,1765
4279,Fashion,2423,3554
4280,Sports,1619,2760
4281,Fashion,3167,5113
4282,Home,3613,4928
4283,Home,1102,2645
4284,Grocery,114,1600
4285,Grocery,63,1856
4286,Fashion,3288,5048
4287,Sports,3866,5186
4288,Sports,2071,3428
4289,Sports,6997,7167
4290,Grocery,269,553
4291,Fashion,3158,3929
4292,Sports,3183,4708
4293,Home,7544,8552
4294,Home,3276,3475
4295,Grocery,245,1067
4296,Grocery,425,1781
4297,Home,6832,7944
4298,Electronics,48444,49169
4299,Grocery,99,1506
4300,Grocery,188,2170
4301,Sports,4485,6230
4302,Fashion,2824,3276
4303,Grocery,209,896
4304,Electronics,33798,34490
4305,Grocery,100,1140
4306,Home,8446,10183
4307,Sports,7771,8949
4308,Grocery,202,1842
4309,Electronics,9281,9535
4310,Electronics,30112,30631
4311,Sports,6842,7948
4312,Sports,2491,3532
4313,Fashion,1616,2723
4314,Sports,1264,3032
4315,Home,5313,6412
4316,Fashion,4901,6665
4317,Fashion,2035,3052
4318,Electronics,24614,25650
4319,Home,3616,4670
4320,Sports,7792,8500
4321,Sports,1235,3183
4322,Electronics,24635,25938
4323,Fashion,4734,5990
4324,Electronics,33796,34881
4325,Fashion,2602,3645
4326,Fashion,2313,3108
4327,Home,7838,9004
4328,Home,7204,8764
4329,Sports,6533,8428
4330,Fashion,1844,3532
4331,Sports,3739,5686
4332,Electronics,8392,10024
4333,Electronics,9419,10751
4334,Sports,3381,3756
4335,Sports,4195,5097
4336,Grocery,190,1503
4337,Electronics,46559,48453
4338,Sports,5209,6033
4339,Fashion,4408,4542
4340,Electronics,28054,29268
4341,Sports,7462,8392
4342,Fashion,4084,5631
4343,Fashion,4321,4479
4344,Electronics,29229,29997
4345,Sports,2036,3811
4346,Home,7745,8364
4347,Fashion,4212,5641
4348,Sports,3213,5105
