product_id,warehouse_id,stock_quantity,reorder_level
4075,2,269,127
4075,3,301,113
4075,4,243,105
4075,5,399,124
4076,1,87,150
4076,2,392,108
4076,3,415,128
4076,4,154,110
4076,5,252,123
4077,1,476,116
4077,2,479,129
4077,3,226,119
4077,4,288,111
4077,5,296,30
4078,1,422,133
4078,2,210,68
4078,3,89,119
4078,4,86,41
4078,5,394,110
4079,1,454,146
4079,2,459,115
4079,3,333,72
4079,4,53,72
4079,5,88,87
4080,1,299,46
4080,2,447,150
4080,3,170,110
4080,4,122,83
4080,5,59,144
4081,1,417,98
4081,2,308,60
4081,3,466,97
4081,4,173,104
4081,5,248,74
4082,1,341,82
4082,2,54,83
4082,3,309,116
4082,4,177,44
4082,5,480,108
4083,1,434,67
4083,2,228,108
4083,3,413,94
4083,4,317,37
4083,5,369,89
4084,1,312,138
4084,2,145,135
4084,3,75,91
4084,4,487,81
4084,5,133,117
4085,1,358,45
4085,2,239,132
4085,3,476,95
4085,4,327,56
4085,5,326,95
4086,1,229,33
4086,2,229,107
4086,3,490,43
4086,4,67,97
4086,5,389,75
4087,1,257,42
4087,2,496,45
4087,3,370,108
4087,4,223,76
4087,5,382,97
4088,1,255,132
4088,2,115,147
4088,3,144,98
4088,4,408,140
4088,5,406,117
4089,1,195,123
4089,2,131,107
4089,3,216,98
4089,4,250,106
4089,5,292,91
4090,1,451,76
4090,2,373,74
4090,3,288,54
4090,4,299,89
4090,5,378,95
4091,1,53,42
4091,2,457,126
4091,3,127,49
4091,4,365,72
4091,5,326,57
4092,1,195,110
4092,2,123,67
4092,3,63,75
4092,4,302,118
4092,5,437,115
4093,1,469,90
4093,2,265,129
4093,3,474,110
4093,4,66,87
4093,5,337,96
4094,1,455,149
4094,2,413,125
4094,3,61,55
4094,4,165,81
4094,5,194,150
4095,1,213,106
4095,2,462,88
4095,3,309,62
4095,4,358,110
4095,5,210,127
4096,1,286,95
4096,2,91,147
4096,3,154,149
4096,4,216,62
4096,5,257,143
4097,1,101,58
4097,2,321,88
4097,3,299,99
4097,4,167,112
4097,5,85,34
4098,1,402,148
4098,2,283,35
4098,3,457,108
4098,4,272,63
4098,5,143,94
4099,1,483,33
4099,2,107,88
4099,3,283,57
4099,4,448,39
4099,5,307,64
4100,1,126,133
4100,2,499,125
4100,3,121,39
4100,4,362,114
4100,5,71,104
4101,1,458,149
4101,2,293,72
4101,3,128,120
4101,4,321,79
4101,5,168,84
4102,1,160,128
4102,2,454,135
4102,3,266,149
4102,4,146,58
4102,5,214,138
4103,1,307,61
4103,2,482,96
4103,3,353,112
4103,4,158,32
4103,5,50,146
4104,1,248,136
4104,2,389,36
4104,3,78,44
4104,4,327,111
4104,5,456,145
4105,1,341,86
4105,2,295,94
4105,3,86,81
4105,4,272,52
4105,5,240,131
4106,1,334,120
4106,2,102,130
4106,3,298,99
4106,4,308,51
4106,5,205,66
4107,1,147,95
4107,2,154,39
4107,3,168,85
4107,4,242,99
4107,5,465,125
4108,1,58,117
4108,2,496,71
4108,3,409,37
4108,4,93,75
4108,5,288,120
4109,1,207,40
4109,2,312,82
4109,3,191,109
4109,4,368,142
4109,5,445,48
4110,1,447,73
4110,2,219,66
4110,3,283,119
4110,4,245,124
4110,5,490,47
4111,1,116,149
4111,2,211,65
4111,3,421,62
4111,4,129,107
4111,5,401,119
4112,1,135,96
4112,2,486,98
4112,3,271,75
4112,4,320,142
4112,5,206,111
4113,1,492,65
4113,2,500,73
4113,3,133,58
4113,4,81,130
4113,5,251,56
4114,1,293,68
4114,2,89,70
4114,3,155,71
4114,4,335,94
4114,5,487,124
4115,1,215,63
4115,2,177,129
4115,3,260,73
4115,4,379,79
4115,5,442,78
4116,1,119,39
4116,2,220,92
4116,3,97,123
4116,4,199,129
4116,5,345,87
4117,1,297,125
4117,2,194,136
4117,3,130,35
4117,4,125,117
4117,5,120,125
4118,1,280,125
4118,2,204,80
4118,3,58,117
4118,4,220,94
4118,5,84,54
4119,1,274,43
4119,2,176,33
4119,3,152,118
4119,4,155,42
4119,5,111,136
4120,1,245,49
4120,2,492,147
4120,3,234,107
4120,4,105,137
4120,5,251,137
4121,1,126,105
4121,2,236,55
4121,3,131,147
4121,4,338,41
4121,5,103,115
4122,1,356,51
4122,2,170,92
4122,3,498,134
4122,4,249,99
4122,5,251,65
4123,1,350,102
4123,2,54,128
4123,3,302,33
4123,4,140,30
4123,5,268,64
4124,1,389,113
4124,2,443,39
4124,3,430,31
4124,4,216,36
4124,5,424,129
4125,1,170,30
4125,2,147,136
4125,3,260,85
4125,4,351,48
4125,5,205,142
4126,1,274,35
4126,2,191,48
4126,3,334,75
4126,4,52,132
4126,5,429,91
4127,1,225,61
4127,2,238,48
4127,3,371,103
4127,4,145,34
4127,5,270,48
4128,1,448,125
4128,2,217,137
4128,3,498,144
4128,4,469,60
4128,5,262,122
4129,1,301,106
4129,2,195,85
4129,3,118,87
4129,4,396,73
4129,5,190,147
4130,1,239,74
4130,2,182,125
4130,3,91,102
4130,4,328,100
4130,5,84,125
4131,1,423,148
4131,2,105,50
4131,3,157,56
4131,4,241,102
4131,5,134,76
4132,1,289,57
4132,2,235,33
4132,3,464,135
4132,4,133,45
4132,5,282,57
4133,1,266,83
4133,2,70,80
4133,3,181,112
4133,4,121,105
4133,5,206,31
4134,1,205,54
4134,2,352,43
4134,3,492,98
4134,4,74,82
4134,5,78,82
4135,1,313,61
4135,2,493,116
4135,3,150,94
4135,4,409,98
4135,5,74,34
4136,1,341,59
4136,2,468,116
4136,3,115,57
4136,4,263,46
4136,5,454,84
4137,1,348,127
4137,2,350,100
4137,3,218,30
4137,4,205,65
4137,5,110,94
4138,1,180,68
4138,2,411,69
4138,3,250,116
4138,4,436,84
4138,5,140,90
4139,1,281,63
4139,2,111,76
4139,3,373,142
4139,4,304,102
4139,5,173,52
4140,1,480,106
4140,2,217,31
4140,3,221,32
4140,4,310,63
4140,5,341,121
4141,1,157,137
4141,2,487,106
4141,3,380,40
4141,4,150,90
4141,5,391,77
4142,1,150,137
4142,2,86,59
4142,3,306,50
4142,4,178,129
4142,5,91,127
4143,1,247,111
4143,2,120,141
4143,3,399,123
4143,4,401,131
4143,5,101,46
4144,1,259,94
4144,2,169,64
4144,3,82,85
4144,4,138,124
4144,5,363,90
4145,1,138,105
4145,2,418,109
4145,3,358,34
4145,4,86,136
4145,5,361,94
4146,1,378,79
4146,2,490,132
4146,3,186,59
4146,4,168,140
4146,5,489,118
4147,1,497,106
4147,2,50,138
4147,3,177,80
4147,4,174,128
4147,5,324,72
4148,1,442,107
4148,2,354,126
4148,3,367,131
4148,4,284,94
4148,5,77,122
4149,1,161,56
4149,2,419,76
4149,3,362,32
4149,4,83,92
4149,5,497,148
4150,1,332,141
4150,2,288,143
4150,3,274,139
4150,4,393,136
4150,5,100,73
4151,1,351,118
4151,2,496,50
4151,3,151,61
4151,4,243,106
4151,5,314,85
4152,1,334,39
4152,2,452,54
4152,3,124,42
4152,4,464,52
4152,5,166,88
4153,1,338,147
4153,2,66,139
4153,3,401,38
4153,4,425,149
4153,5,253,82
4154,1,352,148
4154,2,287,105
4154,3,59,136
4154,4,418,45
4154,5,397,68
4155,1,133,88
4155,2,204,126
4155,3,134,43
4155,4,80,131
4155,5,128,37
4156,1,157,94
4156,2,200,125
4156,3,256,109
4156,4,65,33
4156,5,232,54
4157,1,197,80
4157,2,385,63
4157,3,101,91
4157,4,188,74
4157,5,264,83
4158,1,186,51
4158,2,333,134
4158,3,469,90
4158,4,306,62
4158,5,449,125
4159,1,192,66
4159,2,391,72
4159,3,219,108
4159,4,482,45
4159,5,55,115
4160,1,190,94
4160,2,424,84
4160,3,53,65
4160,4,113,42
4160,5,99,59
4161,1,91,139
4161,2,161,43
4161,3,174,39
4161,4,459,31
4161,5,281,139
4162,1,315,64
4162,2,277,142
4162,3,456,137
4162,4,57,144
4162,5,437,86
4163,1,178,121
4163,2,457,85
4163,3,370,61
4163,4,249,34
4163,5,420,64
4164,1,225,37
4164,2,159,140
4164,3,57,60
4164,4,419,142
4164,5,196,33
4165,1,177,70
4165,2,242,92
4165,3,54,53
4165,4,122,140
4165,5,427,88
4166,1,269,119
4166,2,216,150
4166,3,368,117
4166,4,462,139
4166,5,319,73
4167,1,338,135
4167,2,324,142
4167,3,59,50
4167,4,270,50
4167,5,126,34
4168,1,204,113
4168,2,486,146
4168,3,315,93
4168,4,417,100
4168,5,123,95
4169,1,418,53
4169,2,304,79
4169,3,84,56
4169,4,477,36
4169,5,99,139
4170,1,353,103
4170,2,171,132
4170,3,191,41
4170,4,480,125
4170,5,174,97
4171,1,438,65
4171,2,97,123
4171,3,248,64
4171,4,77,59
4171,5,347,139
4172,1,353,51
4172,2,143,33
4172,3,60,56
4172,4,66,41
4172,5,201,100
4173,1,402,59
4173,2,168,137
4173,3,430,49
4173,4,399,67
4173,5,479,65
4174,1,473,134
4174,2,119,71
4174,3,197,74
4174,4,293,131
4174,5,414,130
4175,1,294,95
4175,2,440,149
4175,3,401,38
4175,4,173,56
4175,5,257,52
4176,1,269,131
4176,2,207,107
4176,3,207,143
4176,4,310,123
4176,5,214,80
4177,1,460,49
4177,2,322,150
4177,3,435,138
4177,4,467,143
4177,5,412,145
4178,1,310,56
4178,2,214,69
4178,3,225,141
4178,4,131,119
4178,5,490,109
4179,1,160,44
4179,2,183,71
4179,3,130,105
4179,4,487,111
4179,5,376,92
4180,1,382,78
4180,2,80,111
4180,3,289,30
4180,4,72,106
4180,5,362,69
4181,1,180,77
4181,2,349,137
4181,3,391,32
4181,4,58,67
4181,5,88,57
4182,1,371,98
4182,2,398,51
4182,3,127,92
4182,4,419,104
4182,5,215,78
4183,1,172,32
4183,2,313,65
4183,3,191,124
4183,4,105,89
4183,5,438,107
4184,1,124,148
4184,2,334,32
4184,3,478,75
4184,4,432,56
4184,5,429,46
4185,1,317,145
4185,2,327,143
4185,3,133,112
4185,4,195,103
4185,5,240,131
4186,1,478,58
4186,2,372,48
4186,3,408,62
4186,4,302,49
4186,5,133,71
4187,1,100,37
4187,2,379,60
4187,3,175,37
4187,4,302,118
4187,5,98,71
4188,1,382,35
4188,2,220,143
4188,3,57,66
4188,4,82,128
4188,5,116,97
4189,1,342,43
4189,2,356,131
4189,3,118,117
4189,4,424,140
4189,5,224,76
4190,1,403,129
4190,2,380,142
4190,3,447,100
4190,4,306,93
4190,5,482,100
4191,1,54,91
4191,2,95,129
4191,3,403,32
4191,4,172,97
4191,5,341,144
4192,1,347,136
4192,2,496,97
4192,3,246,137
4192,4,432,89
4192,5,437,73
4193,1,120,58
4193,2,180,83
4193,3,411,145
4193,4,255,74
4193,5,442,101
4194,1,126,148
4194,2,165,113
4194,3,327,67
4194,4,114,85
4194,5,408,141
4195,1,219,102
4195,2,115,124
4195,3,424,99
4195,4,128,97
4195,5,180,109
4196,1,350,108
4196,2,405,66
4196,3,120,142
4196,4,257,74
4196,5,231,138
4197,1,487,66
4197,2,477,72
4197,3,76,81
4197,4,414,43
4197,5,281,128
4198,1,354,150
4198,2,282,52
4198,3,301,128
4198,4,60,93
4198,5,239,119
4199,1,220,117
4199,2,56,148
4199,3,192,104
4199,4,57,66
4199,5,180,94
4200,1,447,104
4200,2,414,105
4200,3,99,62
4200,4,427,56
4200,5,317,82
4201,1,414,85
4201,2,355,144
4201,3,51,109
4201,4,386,110
4201,5,408,104
4202,1,99,55
4202,2,189,36
4202,3,292,52
4202,4,296,146
4202,5,248,86
4203,1,462,52
4203,2,245,70
4203,3,478,132
4203,4,287,82
4203,5,377,113
4204,1,384,44
4204,2,305,60
4204,3,468,119
4204,4,327,39
4204,5,301,82
4205,1,482,133
4205,2,208,68
4205,3,148,57
4205,4,189,67
4205,5,129,135
4206,1,129,126
4206,2,463,46
4206,3,207,88
4206,4,331,46
4206,5,279,90
4207,1,402,61
4207,2,487,76
4207,3,60,44
4207,4,58,65
4207,5,84,40
4208,1,326,82
4208,2,426,122
4208,3,186,73
4208,4,378,143
4208,5,423,118
4209,1,271,93
4209,2,355,130
4209,3,444,54
4209,4,402,136
4209,5,410,136
4210,1,381,140
4210,2,350,38
4210,3,300,55
4210,4,371,82
4210,5,63,90
4211,1,301,32
4211,2,85,121
4211,3,236,78
4211,4,184,56
4211,5,297,136
4212,1,256,103
4212,2,375,113
4212,3,179,30
4212,4,80,68
4212,5,298,49
4213,1,219,145
4213,2,276,79
4213,3,206,141
4213,4,149,62
4213,5,386,112
4214,1,274,56
4214,2,285,37
4214,3,223,81
4214,4,303,76
4214,5,448,135
4215,1,349,105
4215,2,270,37
4215,3,181,80
4215,4,200,147
4215,5,459,108
4216,1,287,94
4216,2,474,131
4216,3,386,38
4216,4,404,96
4216,5,70,114
4217,1,233,138
4217,2,182,90
4217,3,55,41
4217,4,301,35
4217,5,277,108
4218,1,213,32
4218,2,358,136
4218,3,306,131
4218,4,261,103
4218,5,160,125
4219,1,390,59
4219,2,67,53
4219,3,166,132
4219,4,246,40
4219,5,86,124
4220,1,264,126
4220,2,77,87
4220,3,453,80
4220,4,389,115
4220,5,170,140
4221,1,168,109
4221,2,79,86
4221,3,421,59
4221,4,69,47
4221,5,451,109
4222,1,464,71
4222,2,314,56
4222,3,393,95
4222,4,417,73
4222,5,374,98
4223,1,467,71
4223,2,205,73
4223,3,435,36
4223,4,393,78
4223,5,363,122
4224,1,340,98
4224,2,161,49
4224,3,349,101
4224,4,219,133
4224,5,408,94
4225,1,118,97
4225,2,430,55
4225,3,307,32
4225,4,432,73
4225,5,325,36
4226,1,352,47
4226,2,276,134
4226,3,193,48
4226,4,319,73
4226,5,118,60
4227,1,76,137
4227,2,159,106
4227,3,375,42
4227,4,242,56
4227,5,124,110
4228,1,102,73
4228,2,418,100
4228,3,142,85
4228,4,331,106
4228,5,304,116
4229,1,469,132
4229,2,400,60
4229,3,53,96
4229,4,286,49
4229,5,452,149
4230,1,218,37
4230,2,364,118
4230,3,181,106
4230,4,187,77
4230,5,345,45
4231,1,479,144
4231,2,500,126
4231,3,329,120
4231,4,69,84
4231,5,395,140
4232,1,418,115
4232,2,158,74
4232,3,296,36
4232,4,71,114
4232,5,400,107
4233,1,148,76
4233,2,192,129
4233,3,372,59
4233,4,81,72
4233,5,247,76
4234,1,213,133
4234,2,486,101
4234,3,479,61
4234,4,81,97
4234,5,147,32
4235,1,407,130
4235,2,174,146
4235,3,277,98
4235,4,446,55
4235,5,277,78
4236,1,269,32
4236,2,78,134
4236,3,140,139
4236,4,159,109
4236,5,202,93
4237,1,230,106
4237,2,475,93
4237,3,103,95
4237,4,317,39
4237,5,94,100
4238,1,189,54
4238,2,202,82
4238,3,201,91
4238,4,269,133
4238,5,211,129
4239,1,173,91
4239,2,306,126
4239,3,447,139
4239,4,235,126
4239,5,274,70
4240,1,112,107
4240,2,370,149
4240,3,246,82
4240,4,314,110
4240,5,455,64
4241,1,248,109
4241,2,51,126
4241,3,95,125
4241,4,390,42
4241,5,251,44
4242,1,126,94
4242,2,492,146
4242,3,233,90
4242,4,336,143
4242,5,354,147
4243,1,448,104
4243,2,126,101
4243,3,269,137
4243,4,486,136
4243,5,335,102
4244,1,484,147
4244,2,74,88
4244,3,440,101
4244,4,63,80
4244,5,114,63
4245,1,393,113
4245,2,333,76
4245,3,360,43
4245,4,301,67
4245,5,279,62
4246,1,484,48
4246,2,304,60
4246,3,122,130
4246,4,436,73
4246,5,311,70
4247,1,60,125
4247,2,483,138
4247,3,219,144
4247,4,471,106
4247,5,211,82
4248,1,463,114
4248,2,157,63
4248,3,312,121
4248,4,127,68
4248,5,325,107
4249,1,350,149
4249,2,281,119
4249,3,410,43
4249,4,390,64
4249,5,73,118
4250,1,155,118
4250,2,58,57
4250,3,450,58
4250,4,139,98
4250,5,124,77
4251,1,321,53
4251,2,124,92
4251,3,311,130
4251,4,494,128
4251,5,265,81
4252,1,294,141
4252,2,103,32
4252,3,241,83
4252,4,229,109
4252,5,482,145
4253,1,447,51
4253,2,327,62
4253,3,59,45
4253,4,104,37
4253,5,314,53
4254,1,175,114
4254,2,180,109
4254,3,384,94
4254,4,123,94
4254,5,124,82
4255,1,462,53
4255,2,122,89
4255,3,53,68
4255,4,343,87
4255,5,336,55
4256,1,463,89
4256,2,294,50
4256,3,167,61
4256,4,135,102
4256,5,132,131
4257,1,438,101
4257,2,286,72
4257,3,211,76
4257,4,176,81
4257,5,259,77
4258,1,250,102
4258,2,458,83
4258,3,182,143
4258,4,166,46
4258,5,417,87
4259,1,428,75
4259,2,411,53
4259,3,265,40
4259,4,239,145
4259,5,65,103
4260,1,59,66
4260,2,196,58
4260,3,346,135
4260,4,372,60
4260,5,233,120
4261,1,107,53
4261,2,484,50
4261,3,106,123
4261,4,326,96
4261,5,226,60
4262,1,166,65
4262,2,287,52
4262,3,366,51
4262,4,242,114
4262,5,255,127
4263,1,85,94
4263,2,400,123
4263,3,229,59
4263,4,401,60
4263,5,326,147
4264,1,138,75
4264,2,485,35
4264,3,342,34
4264,4,169,53
4264,5,195,114
4265,1,315,99
4265,2,235,133
4265,3,136,78
4265,4,198,62
4265,5,184,140
4266,1,339,84
4266,2,277,126
4266,3,390,90
4266,4,397,140
4266,5,286,88
4267,1,87,147
4267,2,482,127
4267,3,153,86
4267,4,460,40
4267,5,203,116
4268,1,261,143
4268,2,391,55
4268,3,129,87
4268,4,438,56
4268,5,104,70
4269,1,269,79
4269,2,70,60
4269,3,192,142
4269,4,126,130
4269,5,50,69
4270,1,114,148
4270,2,95,52
4270,3,51,148
4270,4,444,91
4270,5,437,96
4271,1,494,107
4271,2,120,34
4271,3,265,93
4271,4,314,143
4271,5,436,81
4272,1,124,71
4272,2,338,132
4272,3,449,137
4272,4,278,37
4272,5,170,126
4273,1,147,39
4273,2,464,114
4273,3,84,42
4273,4,141,85
4273,5,245,103
4274,1,471,53
4274,2,183,92
4274,3,101,74
4274,4,338,72
4274,5,448,61
4275,1,63,103
4275,2,170,82
4275,3,222,99
4275,4,319,84
4275,5,145,140
4276,1,432,132
4276,2,277,68
4276,3,477,111
4276,4,467,111
4276,5,180,110
4277,1,340,143
4277,2,444,108
4277,3,437,118
4277,4,465,73
4277,5,60,49
4278,1,104,76
4278,2,109,125
4278,3,123,147
4278,4,338,115
4278,5,56,132
4279,1,298,82
4279,2,245,105
4279,3,395,105
4279,4,373,92
4279,5,498,104
4280,1,367,31
4280,2,154,74
4280,3,366,87
4280,4,194,35
4280,5,345,59
4281,1,423,44
4281,2,152,51
4281,3,72,46
4281,4,446,49
4281,5,228,55
4282,1,157,115
4282,2,360,52
4282,3,168,38
4282,4,355,115
4282,5,180,101
4283,1,84,92
4283,2,288,33
4283,3,455,34
4283,4,122,76
4283,5,142,129
4284,1,90,44
4284,2,313,53
4284,3,142,86
4284,4,487,148
4284,5,148,41
4285,1,376,93
4285,2,215,36
4285,3,387,113
4285,4,298,75
4285,5,54,149
4286,1,261,33
4286,2,154,68
4286,3,83,71
4286,4,380,132
4286,5,314,141
4287,1,106,124
4287,2,160,85
4287,3,348,47
4287,4,320,64
4287,5,57,118
4288,1,56,116
4288,2,294,132
4288,3,55,122
4288,4,364,80
4288,5,471,145
4289,1,338,75
4289,2,281,150
4289,3,267,120
4289,4,135,143
4289,5,373,96
4290,1,289,91
4290,2,354,133
4290,3,178,95
4290,4,219,77
4290,5,82,62
4291,1,132,150
4291,2,413,96
4291,3,438,48
4291,4,229,76
4291,5,492,87
4292,1,111,86
4292,2,326,55
4292,3,266,39
4292,4,402,140
4292,5,350,109
4293,1,159,61
4293,2,282,62
4293,3,425,90
4293,4,227,97
4293,5,96,83
4294,1,297,93
4294,2,101,133
4294,3,303,53
4294,4,138,30
4294,5,413,110
4295,1,401,147
4295,2,169,143
4295,3,320,114
4295,4,216,41
4295,5,250,122
4296,1,315,121
4296,2,486,65
4296,3,107,132
4296,4,51,61
4296,5,449,55
4297,1,79,137
4297,2,297,132
4297,3,415,71
4297,4,373,35
4297,5,371,101
4298,1,50,51
4298,2,65,118
4298,3,394,97
4298,4,357,66
4298,5,74,115
4299,1,165,90
4299,2,200,146
4299,3,499,99
4299,4,450,83
4299,5,460,144
4300,1,473,46
4300,2,272,110
4300,3,410,130
4300,4,292,127
4300,5,367,111
4301,1,239,147
4301,2,293,72
4301,3,216,60
4301,4,159,55
4301,5,400,33
4302,1,365,56
4302,2,162,51
4302,3,266,110
4302,4,295,44
4302,5,263,40
4303,1,347,99
4303,2,425,55
4303,3,122,99
4303,4,60,49
4303,5,212,68
4304,1,96,76
4304,2,152,52
4304,3,446,146
4304,4,214,109
4304,5,454,38
4305,1,354,75
4305,2,446,112
4305,3,420,35
4305,4,386,106
4305,5,141,117
4306,1,205,115
4306,2,112,78
4306,3,290,112
4306,4,460,80
4306,5,209,61
4307,1,215,77
4307,2,410,93
4307,3,95,68
4307,4,135,77
4307,5,341,60
4308,1,481,30
4308,2,191,41
4308,3,165,82
4308,4,444,56
4308,5,494,61
4309,1,79,68
4309,2,219,118
4309,3,88,82
4309,4,447,109
4309,5,165,58
4310,1,417,76
4310,2,430,88
4310,3,224,89
4310,4,499,33
4310,5,402,37
4311,1,295,130
4311,2,377,112
4311,3,307,84
4311,4,173,126
4311,5,320,49
4312,1,458,52
4312,2,154,150
4312,3,145,65
4312,4,315,145
4312,5,468,147
4313,1,346,137
4313,2,474,66
4313,3,101,126
4313,4,286,72
4313,5,389,55
4314,1,264,66
4314,2,409,30
4314,3,174,129
4314,4,100,124
4314,5,133,45
4315,1,217,102
4315,2,463,100
4315,3,322,107
4315,4,125,121
4315,5,412,110
4316,1,261,122
4316,2,477,82
4316,3,496,121
4316,4,230,34
4316,5,320,147
4317,1,244,128
4317,2,243,131
4317,3,273,33
4317,4,198,74
4317,5,280,68
4318,1,422,113
4318,2,232,142
4318,3,223,64
4318,4,145,65
4318,5,219,70
4319,1,239,86
4319,2,162,38
4319,3,333,94
4319,4,85,52
4319,5,170,73
4320,1,496,59
4320,2,199,115
4320,3,128,150
4320,4,449,124
4320,5,485,118
4321,1,167,40
4321,2,107,101
4321,3,478,109
4321,4,259,68
4321,5,160,130
4322,1,123,96
4322,2,115,37
4322,3,65,36
4322,4,360,130
4322,5,440,63
4323,1,336,100
4323,2,371,141
4323,3,191,57
4323,4,239,115
4323,5,347,85
4324,1,236,137
4324,2,150,57
4324,3,406,51
4324,4,318,97
4324,5,337,82
4325,1,362,32
4325,2,474,101
4325,3,362,75
4325,4,189,45
4325,5,441,38
4326,1,455,81
4326,2,448,92
4326,3,347,70
4326,4,494,120
4326,5,401,102
4327,1,265,137
4327,2,453,113
4327,3,482,131
4327,4,59,61
4327,5,451,97
4328,1,495,110
4328,2,421,134
4328,3,153,114
4328,4,195,60
4328,5,205,63
4329,1,200,52
4329,2,177,51
4329,3,308,99
4329,4,340,103
4329,5,75,62
4330,1,80,82
4330,2,156,107
4330,3,288,64
4330,4,91,34
4330,5,201,132
4331,1,181,106
4331,2,307,109
4331,3,356,123
4331,4,102,108
4331,5,153,135
4332,1,159,60
4332,2,71,49
4332,3,200,86
4332,4,259,126
4332,5,401,116
4333,1,448,49
4333,2,407,59
4333,3,83,68
4333,4,436,127
4333,5,420,150
4334,1,216,54
4334,2,292,98
4334,3,358,109
4334,4,328,47
4334,5,475,86
4335,1,139,143
4335,2,144,109
4335,3,370,47
4335,4,252,56
4335,5,290,136
4336,1,106,135
4336,2,255,31
4336,3,216,118
4336,4,291,38
4336,5,265,42
4337,1,157,109
4337,2,359,150
4337,3,213,46
4337,4,420,96
4337,5,315,90
4338,1,57,72
4338,2,481,110
4338,3,109,58
4338,4,323,133
4338,5,148,136
4339,1,472,111
4339,2,399,83
4339,3,375,69
4339,4,139,125
4339,5,438,73
4340,1,449,47
4340,2,327,143
4340,3,240,127
4340,4,123,67
4340,5,495,54
4341,1,70,38
4341,2,231,47
4341,3,80,70
4341,4,133,62
4341,5,411,36
4342,1,477,147
4342,2,69,109
4342,3,311,113
4342,4,70,60
4342,5,493,47
4343,1,151,143
4343,2,449,41
4343,3,331,49
4343,4,437,76
4343,5,172,60
4344,1,72,44
4344,2,234,57
4344,3,96,77
4344,4,159,36
4344,5,354,48
4345,1,328,118
4345,2,167,65
4345,3,172,82
4345,4,251,36
4345,5,114,61
4346,1,479,90
4346,2,239,104
4346,3,330,103
4346,4,421,103
4346,5,279,88
4347,1,350,124
4347,2,100,41
4347,3,176,146
4347,4,467,149
4347,5,77,64
4348,1,284,84
4348,2,84,58
4348,3,450,71
4348,4,149,30
4348,5,356,63
4349,1,453,31
4349,2,449,102
4349,3,143,33
4349,4,202,115
4349,5,116,31
4350,1,187,112
4350,2,158,59
4350,3,139,66
4350,4,445,118
4350,5,348,74
4351,1,243,90
4351,2,75,115
4351,3,78,81
4351,4,292,36
4351,5,76,108
4352,1,392,84
4352,2,243,148
4352,3,376,100
4352,4,55,104
4352,5,55,81
4353,1,101,92
4353,2,343,47
4353,3,333,36
4353,4,194,125
4353,5,168,90
4354,1,405,108
4354,2,290,93
4354,3,185,88
4354,4,58,103
4354,5,411,42
4355,1,408,68
4355,2,488,56
4355,3,190,100
4355,4,305,85
4355,5,163,103
4356,1,328,145
4356,2,329,104
4356,3,68,83
4356,4,408,107
4356,5,323,35
4357,1,291,41
4357,2,161,141
4357,3,263,118
4357,4,253,128
4357,5,220,129
4358,1,332,89
4358,2,353,112
4358,3,136,135
4358,4,269,96
4358,5,312,36
4359,1,176,91
4359,2,198,55
4359,3,277,97
4359,4,308,103
4359,5,414,138
4360,1,302,78
4360,2,368,138
4360,3,272,97
4360,4,447,94
4360,5,263,66
4361,1,154,99
4361,2,342,76
4361,3,259,134
4361,4,70,42
4361,5,479,138
4362,1,499,103
4362,2,476,40
4362,3,281,146
4362,4,161,64
4362,5,94,142
4363,1,113,149
4363,2,207,129
4363,3,293,33
4363,4,418,45
4363,5,76,68
4364,1,414,56
4364,2,114,45
4364,3,173,49
4364,4,238,87
4364,5,134,89
4365,1,61,138
4365,2,421,107
4365,3,343,77
4365,4,489,60
4365,5,283,136
4366,1,417,55
4366,2,298,37
4366,3,97,47
4366,4,283,68
4366,5,100,137
4367,1,362,127
4367,2,363,67
4367,3,488,44
4367,4,437,39
4367,5,94,131
4368,1,377,73
4368,2,178,112
4368,3,438,146
4368,4,275,33
4368,5,332,143
4369,1,106,62
4369,2,453,104
4369,3,427,43
4369,4,217,123
4369,5,224,148
4370,1,439,105
4370,2,257,32
4370,3,308,111
4370,4,245,124
4370,5,335,40
4371,1,148,41
4371,2,433,111
4371,3,149,81
4371,4,87,100
4371,5,489,109
4372,1,235,65
4372,2,406,48
4372,3,455,50
4372,4,264,146
4372,5,261,67
4373,1,401,51
4373,2,410,131
4373,3,377,145
4373,4,218,82
4373,5,379,71
4374,1,262,61
4374,2,106,75
4374,3,465,69
4374,4,342,80
4374,5,170,128
4375,1,243,96
4375,2,233,133
4375,3,392,78
4375,4,467,98
4375,5,441,80
4376,1,210,39
4376,2,246,48
4376,3,494,84
4376,4,388,105
4376,5,468,73
4377,1,152,76
4377,2,276,46
4377,3,156,70
4377,4,195,134
4377,5,386,127
4378,1,459,82
4378,2,110,50
4378,3,416,49
4378,4,61,61
4378,5,195,121
4379,1,418,31
4379,2,237,60
4379,3,421,142
4379,4,482,92
4379,5,324,39
4380,1,248,116
4380,2,289,128
4380,3,68,126
4380,4,68,77
4380,5,349,36
4381,1,110,97
4381,2,247,89
4381,3,129,53
4381,4,228,81
4381,5,137,83
4382,1,271,146
4382,2,334,144
4382,3,460,127
4382,4,258,141
4382,5,136,92
4383,1,263,84
4383,2,120,73
4383,3,473,47
4383,4,52,147
4383,5,259,84
4384,1,414,66
4384,2,396,138
4384,3,256,135
4384,4,498,148
4384,5,179,127
4385,1,363,116
4385,2,238,92
4385,3,115,32
